lon lat ve vn vu se sn su name
171.29900 -44.20500 -31.65000 -11.95000 NaN 0.53000 0.57000 NaN 1109
171.10300 -44.09100 -31.16000 -11.94000 NaN 0.52000 0.90000 NaN 1108
170.92000 -44.12200 -30.82000 -11.18000 NaN 0.58000 0.64000 NaN 1107
170.27800 -44.13900 -27.85000 -11.35000 NaN 2.31000 1.39000 NaN 1105
171.25800 -44.44300 -31.34000 -11.91000 NaN 0.53000 0.66000 NaN 1104
171.05700 -44.40100 -31.11000 -12.05000 NaN 0.62000 0.58000 NaN 1103
170.60300 -44.30000 -30.50000 -11.85000 NaN 0.50000 0.56000 NaN 1102
170.65400 -44.96800 -32.13000 -12.35000 NaN 1.41000 1.31000 NaN 1097
170.96500 -44.83000 -31.91000 -10.11000 NaN 1.32000 1.19000 NaN 1094
170.69500 -44.74400 -30.84000 -12.60000 NaN 1.94000 1.73000 NaN 1093
170.32600 -44.80400 -30.69000 -13.99000 NaN 1.47000 1.51000 NaN 1065
169.76300 -44.73400 -28.54000 -13.02000 NaN 0.97000 1.31000 NaN 1064
169.37900 -44.48300 -26.38000 -12.40000 NaN 2.11000 2.24000 NaN 1063
169.76900 -44.31800 -27.29000 -13.11000 NaN 1.19000 1.26000 NaN 1062
169.19100 -44.87200 -28.00000 -10.87000 NaN 0.78000 0.67000 NaN 1043
169.19800 -45.38800 -28.01000 -13.31000 NaN 0.67000 0.71000 NaN 1017
167.73900 -45.56200 -24.64000 -11.48000 NaN 0.71000 0.75000 NaN 1004
167.65500 -45.31400 -23.78000 -3.16000 NaN 0.85000 1.30000 NaN 1002
170.70900 -44.52000 -31.16000 -12.13000 NaN 0.70000 0.84000 NaN eejg
176.67300 -37.86200 0.15712 -7.78517 NaN 2.41000 2.00000 NaN eay8
175.10900 -41.16800 -25.36001 -9.17005 NaN 1.83000 1.50000 NaN eaxw
175.32100 -41.60700 -33.61001 -10.31003 NaN 0.98000 1.48000 NaN eaxv
175.05100 -41.26300 -27.24001 -9.30004 NaN 1.38000 1.24000 NaN eaxu
175.40300 -41.45100 -33.73001 -10.26004 NaN 1.03000 1.25000 NaN eaxt
175.35600 -41.52300 -33.59001 -9.78003 NaN 1.42000 0.99000 NaN eaxr
175.79100 -41.17900 -29.30001 -11.31005 NaN 1.05000 1.19000 NaN eaxq
175.19700 -41.52300 -33.26001 -9.80003 NaN 1.16000 1.13000 NaN eaxp
174.70400 -41.23200 -19.47001 -5.43004 NaN 1.84000 0.91000 NaN eaxn
167.13500 -45.00400 -19.05000 -0.32000 NaN 1.64000 2.07000 NaN dn4g
175.54100 -40.92100 -23.51002 -9.70008 NaN 0.69000 0.60000 NaN dk29
176.03100 -40.88600 -25.97001 -9.14009 NaN 0.91000 0.84000 NaN dk1u
175.89100 -40.88300 -25.89001 -9.22009 NaN 0.63000 0.61000 NaN dk1r
176.06000 -40.71400 -25.77001 -9.59012 NaN 0.62000 0.71000 NaN dk1q
175.85700 -40.68200 -23.38001 -9.93012 NaN 0.73000 0.74000 NaN dk1p
176.02200 -40.30200 -17.55002 -9.04025 NaN 0.65000 0.69000 NaN dk1n
171.73500 -42.71100 -10.99000 -2.05000 NaN 0.88000 0.84000 NaN dk0t
171.83200 -42.60700 -8.60000 -0.41000 NaN 0.81000 0.84000 NaN dk0r
171.49300 -42.99600 -18.61000 -5.31000 NaN 0.84000 0.92000 NaN dk0q
171.48800 -42.91900 -16.17000 -4.29000 NaN 0.86000 1.26000 NaN dk0p
171.87700 -42.69300 -12.69000 -2.52000 NaN 0.87000 0.87000 NaN dk0n
171.70800 -42.66900 -8.76000 -0.76000 NaN 0.88000 0.76000 NaN dk0m
171.79900 -42.78800 -16.99000 -3.34000 NaN 1.06000 1.11000 NaN dk0l
174.74900 -41.17800 -18.25002 -5.08004 NaN 1.78000 0.89000 NaN df6h
168.67000 -45.04300 -27.62000 -8.50000 NaN 1.67000 0.95000 NaN df5e
168.94500 -44.87200 -27.40000 -9.94000 NaN 0.99000 1.01000 NaN df5a
168.40900 -44.87300 -26.94000 -9.13000 NaN 1.01000 1.27000 NaN df59
168.78600 -44.49800 -23.89000 -8.15000 NaN 1.09000 1.34000 NaN df57
168.46900 -44.64400 -23.17000 -8.87000 NaN 1.02000 1.17000 NaN df56
168.96600 -44.16700 -19.91000 -6.26000 NaN 0.87000 1.01000 NaN df53
168.33800 -44.22900 -9.19000 -0.81000 NaN 0.99000 0.98000 NaN df52
168.68500 -44.27200 -17.81000 -7.15000 NaN 1.06000 1.12000 NaN df51
167.86800 -44.78500 -25.18000 -6.50000 NaN 0.87000 0.95000 NaN df50
167.96700 -44.99700 -30.44000 -8.06000 NaN 1.30000 1.16000 NaN df4y
167.37800 -45.69300 -24.15000 -8.77000 NaN 1.36000 1.82000 NaN df4x
167.41100 -45.46000 -22.44000 -6.51000 NaN 1.40000 1.23000 NaN df4w
167.55900 -45.40200 -23.06000 -4.23000 NaN 1.24000 1.33000 NaN df4v
167.18000 -45.34300 -21.45000 -5.80000 NaN 1.67000 1.16000 NaN df4u
167.21600 -45.26800 -19.96000 -3.50000 NaN 1.26000 0.89000 NaN df4q
167.52600 -45.11500 -21.46000 -5.51000 NaN 1.18000 1.75000 NaN df4p
167.63300 -44.86800 -17.77000 -3.59000 NaN 2.13000 1.93000 NaN df4n
167.52300 -45.02500 -23.32000 -4.83000 NaN 1.48000 1.28000 NaN df4m
166.79700 -45.44300 -20.47000 -4.64000 NaN 1.46000 1.44000 NaN df4l
167.07700 -45.52000 -20.64000 -6.09000 NaN 1.36000 1.54000 NaN df4k
166.87300 -45.70300 -20.17000 -7.93000 NaN 1.04000 1.38000 NaN df4j
166.88600 -45.83400 -22.18000 -10.82000 NaN 1.57000 1.43000 NaN df4h
167.11900 -45.70600 -21.69000 -9.33000 NaN 1.09000 1.99000 NaN df4g
167.20200 -45.89500 -23.04000 -12.45000 NaN 1.33000 1.90000 NaN df4f
166.58300 -45.93700 -19.48000 -6.82000 NaN 1.31000 1.33000 NaN df4e
168.41100 -45.09100 -29.40000 -10.47000 NaN 1.38000 1.08000 NaN df4d
166.99600 -46.14200 -22.31000 -7.89000 NaN 1.08000 1.76000 NaN df4c
167.64600 -44.72500 -20.33000 -2.52000 NaN 1.14000 1.06000 NaN df4a
168.01400 -44.49000 -16.53000 -5.65000 NaN 0.83000 0.84000 NaN df49
168.16200 -44.64500 -22.21000 -7.39000 NaN 0.99000 0.78000 NaN df48
168.12700 -44.81500 -25.51000 -8.41000 NaN 0.90000 0.82000 NaN df47
176.08500 -39.81800 -4.54006 -10.10080 NaN 0.98000 0.60000 NaN de4v
175.21300 -39.05700 0.33762 -3.11199 NaN 0.71000 0.80000 NaN ch35
175.40500 -39.36100 -3.19104 -2.44161 NaN 1.57000 1.87000 NaN ch34
175.26400 -39.32400 -0.53106 -2.69133 NaN 0.93000 0.74000 NaN cbwx
175.31000 -39.43200 -0.64076 -2.66113 NaN 0.63000 0.55000 NaN cbwt
171.54100 -42.64900 -6.77000 0.03000 NaN 0.73000 0.90000 NaN c8ub
171.65500 -42.83500 -16.29000 -4.47000 NaN 0.72000 0.78000 NaN c8ua
171.35100 -42.80600 -8.62000 -0.40000 NaN 0.67000 0.81000 NaN c8u9
171.90200 -42.77500 -17.57000 -5.32000 NaN 0.66000 0.86000 NaN befd
171.97800 -42.83300 -20.64000 -6.92000 NaN 0.68000 0.76000 NaN befc
171.82100 -42.86800 -19.39000 -6.02000 NaN 0.66000 0.79000 NaN befb
175.75800 -38.81700 -1.38377 -3.87857 NaN 1.43000 1.28000 NaN be3b
176.04500 -38.54300 3.09809 -6.15194 NaN 1.31000 1.72000 NaN be31
176.13100 -38.52700 2.23546 -6.54628 NaN 2.49000 1.89000 NaN be2x
174.93600 -41.07300 -19.27002 -5.79005 NaN 0.51000 0.67000 NaN bdhe
175.30600 -40.94700 -20.74002 -8.03007 NaN 0.46000 0.44000 NaN bdhd
175.34800 -40.75000 -18.13003 -6.51009 NaN 0.48000 0.41000 NaN bdhc
174.98400 -40.90400 -16.43002 -4.38006 NaN 0.44000 0.47000 NaN bdhb
175.62200 -41.01400 -25.94001 -10.57007 NaN 0.46000 0.43000 NaN bdha
175.86500 -41.29300 -30.80000 -10.48005 NaN 0.49000 0.52000 NaN bdh8
175.68500 -41.12000 -28.74001 -10.72006 NaN 0.49000 0.52000 NaN bd8b
175.76200 -40.96800 -26.59001 -10.63007 NaN 0.53000 0.52000 NaN bd8a
176.21300 -40.38500 -18.13000 -11.18021 NaN 0.65000 0.68000 NaN bd89
176.33200 -40.64100 -26.10000 -10.80013 NaN 0.44000 0.68000 NaN bd88
176.46000 -40.55000 -23.40999 -11.58015 NaN 0.72000 1.03000 NaN bd87
175.82700 -40.30400 -14.08004 -7.12024 NaN 0.58000 0.83000 NaN bd86
175.87500 -40.31300 -14.92003 -8.11024 NaN 0.60000 0.76000 NaN bd85
175.88700 -40.30400 -14.25003 -7.79024 NaN 0.59000 0.52000 NaN bd84
175.84900 -40.27600 -13.49004 -7.01025 NaN 0.75000 0.67000 NaN bd83
175.90800 -40.29000 -13.82003 -8.06025 NaN 0.45000 0.97000 NaN bd82
175.67900 -40.55600 -19.06003 -8.86014 NaN 1.33000 1.07000 NaN bd81
175.66700 -40.85200 -23.40002 -10.31009 NaN 0.57000 0.58000 NaN bd80
177.34400 -38.27600 2.93801 -15.61016 NaN 0.83000 0.92000 NaN bc7h
176.85500 -37.98900 5.76129 -15.83989 NaN 1.14000 1.13000 NaN bar4
176.94300 -37.95500 7.27541 -16.94861 NaN 1.49000 1.45000 NaN bac2
177.96100 -39.09000 -3.80942 -18.70034 NaN 0.80000 0.66000 NaN b9fc
176.47500 -40.29300 -16.06998 -13.10025 NaN 0.53000 0.56000 NaN b9fb
176.37900 -39.28300 0.91077 -11.74495 NaN 0.53000 0.71000 NaN b9f9
175.92700 -39.22500 0.56849 -6.42612 NaN 0.49000 0.49000 NaN b9f8
176.08100 -39.26400 0.62944 -8.01570 NaN 0.59000 0.58000 NaN b9f7
171.31300 -42.90800 -12.70000 -2.96000 NaN 0.67000 0.66000 NaN b9ex
171.15800 -42.90500 -8.85000 -1.66000 NaN 0.69000 0.60000 NaN b9ew
171.40300 -42.84000 -10.70000 -2.15000 NaN 0.55000 0.68000 NaN b9ev
171.48500 -42.83600 -12.56000 -3.34000 NaN 0.65000 0.86000 NaN b9eu
171.55400 -42.72400 -9.18000 -1.21000 NaN 0.71000 0.62000 NaN b9et
171.43000 -42.76200 -7.94000 -0.68000 NaN 0.56000 0.81000 NaN b9er
171.31300 -43.05200 -17.66000 -7.47000 NaN 0.77000 1.05000 NaN b9ej
171.58800 -43.38900 -28.42000 -10.91000 NaN 0.91000 0.90000 NaN b9eh
171.36200 -43.43400 -27.79000 -10.69000 NaN 0.77000 0.70000 NaN b9eg
171.41800 -43.52300 -28.56000 -11.51000 NaN 0.58000 0.51000 NaN b9ef
175.14400 -41.39300 -31.26001 -9.85004 NaN 0.54000 0.63000 NaN b9cv
175.14400 -41.08200 -22.77002 -7.92005 NaN 0.63000 0.53000 NaN b9cm
174.98000 -41.26400 -26.37001 -7.90004 NaN 0.75000 0.75000 NaN b901
175.23200 -41.42900 -32.14001 -9.42003 NaN 0.46000 0.44000 NaN b8yu
175.49900 -41.42300 -32.43001 -9.68004 NaN 0.51000 0.46000 NaN b8ym
175.54800 -41.25600 -30.67001 -10.31005 NaN 0.47000 0.57000 NaN b8yl
175.65900 -41.32600 -31.73001 -10.21004 NaN 0.50000 0.51000 NaN b8yk
175.71700 -41.40100 -32.56001 -9.90004 NaN 0.43000 0.52000 NaN b8yj
172.25700 -42.77700 -23.13000 -9.68000 NaN 1.62000 1.74000 NaN b8y4
170.57600 -43.72500 -26.07000 -10.87000 NaN 0.55000 0.87000 NaN b8y3
170.11900 -43.75900 -22.56000 -9.11000 NaN 0.48000 0.92000 NaN b8y2
170.82400 -43.78500 -28.30000 -11.71000 NaN 0.53000 0.58000 NaN b8xx
170.44100 -43.77100 -25.56000 -10.92000 NaN 0.61000 0.80000 NaN b8xv
171.03800 -43.29600 -22.23000 -9.54000 NaN 0.67000 1.02000 NaN b8xu
170.84900 -43.21700 -17.98000 -6.29000 NaN 0.60000 0.67000 NaN b8xt
170.62500 -43.38800 -20.13000 -7.56000 NaN 0.62000 0.70000 NaN b8xr
169.99400 -43.90600 -24.10000 -10.31000 NaN 0.58000 0.81000 NaN b8xq
169.93300 -43.79900 -21.68000 -6.99000 NaN 0.66000 0.68000 NaN b8xp
169.82200 -43.76500 -20.19000 -7.42000 NaN 0.58000 0.59000 NaN b8xn
170.89300 -43.54800 -26.22000 -11.08000 NaN 0.58000 0.62000 NaN b8xm
171.17600 -43.73600 -30.21000 -12.07000 NaN 0.60000 0.69000 NaN b8xl
170.42300 -43.63600 -23.49000 -9.86000 NaN 0.56000 0.82000 NaN b8xk
170.51100 -43.48600 -21.16000 -8.45000 NaN 0.69000 0.77000 NaN b8xj
170.70200 -43.49900 -23.70000 -10.47000 NaN 1.17000 1.19000 NaN b8xh
170.85000 -43.52100 -25.21000 -10.76000 NaN 0.58000 0.83000 NaN b8xf
171.06200 -43.61000 -28.51000 -10.96000 NaN 0.54000 0.53000 NaN b8xe
171.05700 -43.84800 -30.07000 -11.78000 NaN 0.60000 0.61000 NaN b8xd
170.87900 -43.92800 -29.93000 -11.90000 NaN 0.58000 0.59000 NaN b8xc
170.71200 -44.02700 -30.13000 -12.10000 NaN 0.55000 0.70000 NaN b8xb
170.80100 -43.41300 -22.91000 -9.45000 NaN 0.71000 0.56000 NaN b8x9
170.88200 -43.32400 -21.71000 -9.37000 NaN 0.62000 0.76000 NaN b8x8
170.93800 -43.36300 -23.23000 -9.48000 NaN 0.62000 0.76000 NaN b8x6
171.08900 -43.41800 -25.44000 -10.42000 NaN 0.63000 0.60000 NaN b8x5
170.36100 -43.51900 -20.28000 -8.63000 NaN 0.54000 0.69000 NaN b8x4
170.25800 -43.55900 -20.91000 -6.91000 NaN 0.53000 0.71000 NaN b8x3
170.45200 -43.27800 -11.84000 -0.88000 NaN 0.54000 0.50000 NaN b8x1
170.52200 -43.24800 -12.02000 -0.69000 NaN 0.50000 0.49000 NaN b8wy
170.68500 -43.23100 -14.52000 -3.61000 NaN 0.53000 0.78000 NaN b8wx
170.26200 -43.41400 -15.59000 -4.33000 NaN 0.57000 0.70000 NaN b8ww
170.36000 -43.36600 -13.26000 -2.63000 NaN 0.93000 1.00000 NaN b8wv
170.45100 -43.39400 -17.71000 -7.07000 NaN 0.51000 0.81000 NaN b8wu
170.51300 -43.37900 -18.79000 -7.24000 NaN 0.62000 0.81000 NaN b8wt
170.59000 -43.29100 -14.88000 -5.64000 NaN 0.63000 0.57000 NaN b8wr
170.67600 -43.30300 -18.29000 -6.71000 NaN 0.57000 0.62000 NaN b8wq
170.73900 -43.26100 -17.65000 -6.78000 NaN 0.52000 0.75000 NaN b8wp
170.71800 -43.33100 -19.20000 -7.77000 NaN 0.68000 0.62000 NaN b8wn
170.68500 -43.42600 -21.49000 -9.04000 NaN 0.60000 0.71000 NaN b8wm
170.60200 -43.50900 -22.29000 -9.42000 NaN 0.57000 0.60000 NaN b8wl
175.82100 -41.03300 -27.45001 -9.42007 NaN 0.69000 0.90000 NaN b8nn
169.38800 -43.97200 -19.16000 -6.39000 NaN 0.60000 0.73000 NaN b8la
169.31600 -43.95600 -16.93000 -6.78000 NaN 0.62000 0.48000 NaN b8l1
169.17800 -43.96900 -17.49000 -4.70000 NaN 0.99000 1.12000 NaN b8km
169.37000 -43.76500 -9.75000 -2.47000 NaN 0.54000 0.70000 NaN b8k9
170.01800 -43.46400 -9.75000 -0.94000 NaN 0.57000 0.78000 NaN b8dp
170.18700 -43.36700 -7.09000 -0.56000 NaN 0.47000 0.67000 NaN b8cy
171.43100 -42.73800 -7.55000 -1.23000 NaN 0.68000 0.58000 NaN b89u
169.18700 -44.11100 -20.56000 -8.11000 NaN 0.56000 0.53000 NaN b7v0
169.34600 -43.98300 -18.16000 -6.68000 NaN 0.49000 0.56000 NaN b7uy
176.36700 -39.60700 -3.09986 -11.25149 NaN 0.75000 0.70000 NaN b7tk
175.02100 -40.87200 -17.09002 -5.28007 NaN 0.86000 0.61000 NaN b7pw
175.87600 -38.93300 2.82699 -8.11002 NaN 1.53000 1.33000 NaN b4lg
176.37300 -38.87900 3.72594 -10.17820 NaN 0.54000 0.53000 NaN b4jy
175.71500 -40.59900 -20.32002 -7.66013 NaN 0.45000 0.55000 NaN b3n7
169.75000 -46.23700 -27.77000 -12.37000 NaN 1.09000 1.17000 NaN b3me
176.32400 -38.54900 2.28778 -7.43847 NaN 0.67000 0.58000 NaN b3c4
178.26600 -38.01700 6.65056 -19.00990 NaN 0.59000 0.55000 NaN b3bd
172.08900 -43.70000 -31.68000 -11.32000 NaN 0.78000 0.80000 NaN b39y
178.28100 -37.90500 5.96051 -18.96987 NaN 0.63000 0.53000 NaN b39p
176.19600 -40.86900 -27.05000 -10.37009 NaN 0.61000 0.69000 NaN b339
170.30400 -44.42200 -30.06000 -14.94000 NaN 1.47000 1.65000 NaN b2w8
170.43200 -44.43500 -30.81000 -13.25000 NaN 1.21000 1.54000 NaN b2w7
170.92600 -43.09900 -13.56000 -3.19000 NaN 0.65000 0.51000 NaN b2p5
170.55200 -43.14700 -7.42000 -0.18000 NaN 0.48000 0.51000 NaN b2p3
170.34000 -43.22700 -6.47000 -0.40000 NaN 0.64000 0.52000 NaN b2nl
170.26100 -43.10800 -3.96000 -0.36000 NaN 0.50000 0.46000 NaN b2nb
170.44100 -43.03200 -5.17000 -0.15000 NaN 1.21000 1.17000 NaN b2na
171.04100 -42.83500 -5.33000 -0.61000 NaN 0.55000 0.49000 NaN b2l2
171.56300 -42.78200 -11.19000 -2.99000 NaN 0.60000 0.49000 NaN b2gw
171.63800 -42.62000 -7.13000 -1.12000 NaN 0.58000 0.66000 NaN b29n
176.17000 -38.26400 3.36992 -4.84279 NaN 0.83000 1.01000 NaN b278
175.38000 -39.55400 -0.57052 -2.84094 NaN 0.79000 0.75000 NaN b1xd
176.41000 -39.53400 -2.52976 -11.91186 NaN 0.68000 0.73000 NaN b1wa
176.53600 -38.55700 2.99945 -10.18586 NaN 0.97000 0.93000 NaN b1q8
176.80500 -38.81500 3.64413 -13.40469 NaN 0.82000 0.76000 NaN b1pd
176.02700 -40.14500 -11.49003 -8.87035 NaN 0.91000 0.98000 NaN b1lv
177.91700 -37.98100 4.42117 -12.49972 NaN 0.78000 0.73000 NaN b1l0
177.46000 -38.93600 0.08196 -18.66129 NaN 0.56000 0.65000 NaN b1hk
176.16200 -40.24100 -14.38001 -10.24029 NaN 0.92000 0.76000 NaN b1ep
176.48300 -39.85500 -8.52991 -11.58069 NaN 0.99000 0.56000 NaN b1du
175.67500 -40.68600 -21.52002 -8.71011 NaN 0.73000 0.83000 NaN b1ak
169.20800 -43.93500 -15.72000 -5.29000 NaN 0.47000 0.65000 NaN b19w
169.23000 -43.84600 -11.47000 -2.38000 NaN 0.62000 0.53000 NaN b19t
175.44800 -40.72500 -18.66003 -7.77010 NaN 0.68000 0.51000 NaN b18y
175.26100 -40.68100 -16.34003 -5.12010 NaN 0.47000 0.49000 NaN b18u
174.87800 -41.40500 -28.31001 -9.64003 NaN 0.54000 0.72000 NaN b0y9
174.91300 -41.37500 -27.36001 -9.32003 NaN 1.14000 1.59000 NaN b0y0
174.86600 -41.25900 -23.64001 -7.71004 NaN 0.72000 0.70000 NaN b0lv
167.32700 -46.10700 -24.18000 -7.62000 NaN 1.35000 1.70000 NaN b0a5
168.30400 -46.41200 -25.29000 -13.23000 NaN 0.79000 0.86000 NaN b07d
175.49300 -41.51700 -32.02001 -9.66003 NaN 0.89000 0.76000 NaN b054
166.61500 -45.66900 -18.57000 -5.73000 NaN 1.13000 1.06000 NaN b047
166.60900 -46.15600 -21.73000 -8.28000 NaN 0.51000 0.54000 NaN b03w
178.00400 -37.57400 5.17057 -17.31970 NaN 0.66000 0.78000 NaN b001
177.77800 -38.43200 1.06187 -18.09023 NaN 0.75000 0.90000 NaN b000
170.94600 -42.72600 -3.69000 0.12000 NaN 0.55000 0.77000 NaN ap6e
170.97200 -43.47300 -25.29000 -10.24000 NaN 0.81000 0.72000 NaN an4y
170.51500 -44.54800 -30.32000 -13.88000 NaN 1.37000 1.23000 NaN amkd
175.40200 -39.18900 0.27799 -3.15253 NaN 0.53000 0.67000 NaN ahlp
175.68600 -39.42700 -0.69080 -4.87206 NaN 0.61000 0.52000 NaN ahk6
176.52200 -38.95600 3.08907 -11.81020 NaN 0.78000 0.73000 NaN agtr
170.51900 -43.58100 -23.95000 -9.63000 NaN 0.61000 0.59000 NaN aglh
170.44400 -43.58800 -22.91000 -10.05000 NaN 0.54000 0.57000 NaN afun
171.34200 -43.93500 -31.31000 -11.89000 NaN 0.63000 0.81000 NaN aftc
175.81100 -39.64200 -1.95029 -5.37118 NaN 0.99000 0.67000 NaN afrp
170.33700 -43.64700 -22.99000 -9.48000 NaN 0.52000 0.68000 NaN afb7
170.60700 -43.67700 -25.53000 -11.05000 NaN 0.54000 0.65000 NaN af68
170.68500 -43.71900 -26.66000 -11.23000 NaN 0.56000 0.63000 NaN af5r
170.69200 -43.57300 -24.79000 -10.91000 NaN 0.75000 0.73000 NaN af5n
169.83200 -44.11400 -25.33000 -11.21000 NaN 0.69000 0.55000 NaN aevv
169.48800 -45.80000 -29.16000 -11.74000 NaN 0.79000 0.63000 NaN aet5
170.55300 -43.96000 -28.42000 -11.59000 NaN 0.59000 0.73000 NaN aemc
176.21600 -40.07100 -10.51000 -9.79042 NaN 0.69000 0.67000 NaN aelf
168.32500 -46.12900 -27.88000 -9.20000 NaN 1.08000 1.64000 NaN aegu
171.20100 -43.64600 -29.69000 -11.91000 NaN 0.63000 0.70000 NaN aeb3
171.05300 -43.71500 -29.30000 -11.61000 NaN 0.58000 0.60000 NaN ae4q
168.91900 -46.13400 -28.16000 -11.58000 NaN 0.78000 0.79000 NaN ae13
168.44200 -45.73700 -28.64000 -10.14000 NaN 0.79000 0.88000 NaN adx3
168.69600 -45.36800 -29.79000 -10.47000 NaN 0.99000 1.02000 NaN adq2
173.84600 -41.51300 -12.67001 -3.09002 NaN 1.11000 0.78000 NaN ad5v
178.06400 -38.69100 -4.09920 -18.00022 NaN 0.59000 0.79000 NaN acw0
178.02500 -38.67500 -2.12912 -17.93024 NaN 2.30000 1.45000 NaN acvn
177.95800 -38.65300 -3.37897 -17.76028 NaN 1.24000 1.21000 NaN acvh
171.35500 -42.07500 -3.67000 -0.40000 NaN 0.56000 0.85000 NaN acqy
178.27000 -38.46400 -2.68940 -18.95006 NaN 0.72000 0.65000 NaN acmy
171.12200 -44.72800 -32.32000 -11.71000 NaN 0.72000 0.91000 NaN acgf
171.94200 -41.52800 -3.33001 -0.09001 NaN 0.62000 0.47000 NaN ac8p
177.06300 -38.11900 4.72912 -15.70485 NaN 1.13000 1.05000 NaN abwn
171.02200 -44.54300 -31.71000 -11.80000 NaN 0.67000 0.96000 NaN aakq
170.43900 -44.63600 -30.18000 -11.91000 NaN 1.53000 1.39000 NaN aagl
170.14400 -44.57700 -31.30000 -13.69000 NaN 1.24000 1.44000 NaN aag3
169.95600 -44.61600 -29.24000 -13.15000 NaN 1.48000 1.25000 NaN aaft
170.25600 -44.56000 -29.52000 -12.27000 NaN 1.55000 1.41000 NaN aafj
170.93400 -43.69600 -28.17000 -11.71000 NaN 0.60000 0.45000 NaN aadg
170.85300 -43.63400 -27.22000 -11.55000 NaN 0.54000 0.53000 NaN aad3
170.55400 -43.85500 -26.37000 -11.07000 NaN 0.61000 0.60000 NaN aab0
171.18800 -43.48300 -27.55000 -11.50000 NaN 0.67000 0.73000 NaN aa8h
170.35500 -43.30700 -10.50000 -0.65000 NaN 0.52000 0.58000 NaN aa2m
170.41200 -44.94500 -29.87000 -11.97000 NaN 1.47000 1.54000 NaN aa1c
170.11500 -44.81100 -30.08000 -12.87000 NaN 1.48000 1.40000 NaN aa0a
170.78600 -43.18600 -15.69000 -2.45000 NaN 1.44000 1.35000 NaN aa01
177.14100 -38.11000 5.41865 -15.96642 NaN 1.09000 1.26000 NaN a954
177.10000 -38.14200 3.98414 -14.82662 NaN 1.16000 1.20000 NaN a952
176.97700 -38.11800 6.04105 -15.10141 NaN 1.66000 1.51000 NaN a94q
177.07600 -38.02800 5.42234 -15.81226 NaN 2.16000 1.91000 NaN a94d
177.82000 -38.18400 1.73170 -17.52986 NaN 0.58000 0.54000 NaN a8n1
171.49200 -42.65500 -6.39000 -1.04000 NaN 0.58000 0.51000 NaN a8ke
171.65000 -42.72700 -10.46000 -2.26000 NaN 0.69000 0.71000 NaN a8j0
178.15500 -38.27000 2.92078 -19.46999 NaN 1.23000 1.12000 NaN a8f4
177.86500 -38.28800 1.44154 -17.90000 NaN 0.77000 1.30000 NaN a8f0
176.41100 -38.46900 3.27204 -8.20577 NaN 1.00000 1.19000 NaN a89v
175.90500 -39.40800 0.25937 -6.47278 NaN 0.79000 0.66000 NaN a7y7
175.72800 -39.40600 0.80915 -5.31233 NaN 0.87000 0.84000 NaN a7xx
175.64400 -39.38600 -0.15098 -4.52223 NaN 0.85000 0.76000 NaN a7xj
175.44800 -39.43500 -0.23081 -3.64142 NaN 0.77000 0.60000 NaN a7wv
178.21700 -38.20600 4.94067 -19.43996 NaN 0.49000 0.44000 NaN a7we
178.13000 -38.17900 3.12081 -18.64994 NaN 0.85000 0.95000 NaN a7w4
178.13500 -38.01100 4.17073 -17.16986 NaN 0.66000 0.56000 NaN a7uu
176.06100 -38.73200 6.03886 -6.84142 NaN 0.87000 0.63000 NaN a7ja
175.21300 -39.69200 -2.38033 -2.71055 NaN 0.72000 0.57000 NaN a720
177.76200 -38.70200 -0.21847 -16.41052 NaN 0.92000 0.64000 NaN a71v
177.59400 -38.69400 0.20232 -17.07088 NaN 0.78000 0.77000 NaN a71t
177.39200 -38.62200 1.98459 -16.91172 NaN 0.79000 0.90000 NaN a71e
177.52500 -38.55700 1.43341 -17.27094 NaN 0.79000 1.00000 NaN a711
176.10000 -39.54700 -1.12013 -8.73185 NaN 0.79000 0.70000 NaN a6yx
175.09300 -39.93000 -4.97017 -2.60030 NaN 0.65000 0.69000 NaN a6u3
175.55700 -39.49500 -1.21065 -3.30141 NaN 0.75000 0.56000 NaN a6qt
176.26000 -39.78400 -6.70998 -10.56089 NaN 0.98000 0.94000 NaN a6fq
176.98600 -38.94500 2.54513 -16.05530 NaN 0.82000 0.69000 NaN a630
177.38200 -38.75400 3.28360 -16.20185 NaN 1.00000 0.93000 NaN a61v
177.11900 -38.80500 2.73632 -16.24454 NaN 0.71000 0.71000 NaN a61n
178.08100 -37.86100 3.43072 -15.62978 NaN 0.60000 0.68000 NaN a5tj
178.22700 -37.75100 3.30049 -19.10983 NaN 0.62000 0.68000 NaN a5t0
176.57100 -40.11100 -12.88995 -13.21036 NaN 0.55000 0.59000 NaN a5pd
177.59600 -38.83000 -0.77817 -17.60092 NaN 0.56000 0.69000 NaN a5np
177.87600 -38.88700 1.13093 -19.25042 NaN 1.48000 0.84000 NaN a5lc
175.34200 -40.12700 -7.64010 -4.07026 NaN 0.71000 0.57000 NaN a5h8
176.27300 -40.45000 -21.01000 -11.59019 NaN 0.80000 0.78000 NaN a5ck
176.08100 -40.42100 -19.37001 -10.41020 NaN 0.45000 0.75000 NaN a5cd
176.99800 -39.77300 -3.96975 -18.19060 NaN 0.67000 0.59000 NaN a55w
176.70200 -39.93000 -11.78988 -12.35052 NaN 0.74000 0.64000 NaN a55j
176.64400 -39.77500 -8.37982 -12.29080 NaN 0.77000 0.57000 NaN a54b
